"时间","下次更新","排名","分数","播放","传播","喜好","畅销","推荐"
"1691143800000","2023.08.04 18:35","464","24.81","43.52","0.41","3.89","73.93","0.57"
"1691144400000","2023.08.04 18:45","464","24.83","43.53","0.41","3.89","73.99","0.57"
"1691145600000","2023.08.04 19:05","464","24.84","43.55","0.41","3.90","73.99","0.57"
"1691146800000","2023.08.04 19:25","464","24.86","43.57","0.41","3.90","73.99","0.57"
"1691146800000","2023.08.04 19:25","464","24.86","43.57","0.41","3.90","73.99","0.57"
"1.691148e+12","2023.08.04 19:45","464","24.87","43.59","0.41","3.91","73.99","0.57"
"1691149200000","2023.08.04 20:05","465","24.90","43.61","0.41","3.91","74.03","0.57"
"1.691151e+12","2023.08.04 20:35","465","24.94","43.64","0.41","3.93","74.11","0.57"
"1691152200000","2023.08.04 20:55","465","25.00","43.66","0.41","3.98","74.26","0.57"
"1.691154e+12","2023.08.04 21:25","465","25.03","43.68","0.41","4.05","74.27","0.57"
"1691154600000","2023.08.04 21:35","465","25.04","43.69","0.41","4.05","74.29","0.57"
"1691155200000","2023.08.04 21:45","465","25.05","43.70","0.41","4.06","74.31","0.57"
"1691156400000","2023.08.04 22:05","465","25.07","43.71","0.41","4.08","74.37","0.57"
"1691157600000","2023.08.04 22:25","466","25.08","43.72","0.41","4.09","74.37","0.57"
"1691158200000","2023.08.04 22:35","466","25.09","43.73","0.41","4.09","74.38","0.57"
"1691158800000","2023.08.04 22:45","466","25.12","43.74","0.41","4.10","74.49","0.57"
"1.69116e+12","2023.08.04 23:05","466","25.16","43.74","0.41","4.13","74.59","0.57"
"1691161200000","2023.08.04 23:25","467","25.18","43.76","0.41","4.15","74.64","0.57"
"1691161800000","2023.08.04 23:35","467","25.20","43.76","0.41","4.16","74.69","0.57"
"1691162400000","2023.08.04 23:45","468","25.22","43.77","0.41","4.19","74.71","0.57"
"1691163600000","2023.08.05 00:05","469","25.23","43.78","0.41","4.22","74.72","0.57"
"1691164800000","2023.08.05 00:25","470","25.25","43.79","0.41","4.22","74.76","0.57"
"1.691166e+12","2023.08.05 00:45","470","25.26","43.80","0.41","4.24","74.77","0.57"
"1691167200000","2023.08.05 01:05","470","25.27","43.81","0.41","4.24","74.78","0.57"
"1691168400000","2023.08.05 01:25","470","25.29","43.83","0.41","4.26","74.80","0.57"
"1.691169e+12","2023.08.05 01:35","472","25.29","43.84","0.41","4.26","74.81","0.57"
"1691169600000","2023.08.05 01:45","472","25.31","43.84","0.41","4.28","74.83","0.57"
"1691170800000","2023.08.05 02:05","472","25.32","43.85","0.41","4.28","74.85","0.57"
"1.691172e+12","2023.08.05 02:25","472","25.33","43.86","0.41","4.30","74.86","0.57"
"1691173200000","2023.08.05 02:45","473","25.34","43.87","0.41","4.30","74.86","0.57"
"1691174400000","2023.08.05 03:05","472","25.34","43.88","0.41","4.30","74.87","0.57"
"1691175600000","2023.08.05 03:25","472","25.35","43.89","0.41","4.30","74.87","0.57"
"1691176200000","2023.08.05 03:35","473","25.35","43.89","0.41","4.30","74.87","0.57"
"1691176800000","2023.08.05 03:45","473","25.36","43.90","0.41","4.30","74.87","0.57"
"1.691178e+12","2023.08.05 04:05","473","25.36","43.90","0.41","4.30","74.87","0.57"
"1691179200000","2023.08.05 04:25","473","25.36","43.91","0.41","4.30","74.87","0.57"
"1691179800000","2023.08.05 04:35","473","25.37","43.91","0.41","4.30","74.87","0.57"
"1691180400000","2023.08.05 04:45","473","25.37","43.92","0.41","4.30","74.87","0.57"
"1691181600000","2023.08.05 05:05","473","25.37","43.92","0.41","4.30","74.87","0.57"
"1691182800000","2023.08.05 05:25","473","25.38","43.93","0.41","4.30","74.88","0.57"
"1691183400000","2023.08.05 05:35","473","25.38","43.93","0.41","4.30","74.88","0.57"
"1.691184e+12","2023.08.05 05:45","473","25.38","43.93","0.41","4.30","74.88","0.57"
"1691185200000","2023.08.05 06:05","473","25.38","43.93","0.41","4.30","74.88","0.57"
"1691186400000","2023.08.05 06:25","473","25.39","43.94","0.41","4.30","74.88","0.57"
"1.691187e+12","2023.08.05 06:35","473","25.39","43.94","0.41","4.30","74.88","0.57"
"1691187600000","2023.08.05 06:45","473","25.39","43.94","0.41","4.30","74.88","0.57"
"1691188800000","2023.08.05 07:05","474","25.39","43.95","0.41","4.30","74.88","0.57"
"1.69119e+12","2023.08.05 07:25","474","25.40","43.96","0.41","4.30","74.88","0.57"
"1691190600000","2023.08.05 07:35","474","25.40","43.96","0.41","4.30","74.88","0.57"
"1691191200000","2023.08.05 07:45","474","25.40","43.96","0.41","4.30","74.88","0.57"
"1691192400000","2023.08.05 08:05","474","25.41","43.96","0.41","4.34","74.88","0.57"
"1691196600000","2023.08.05 09:15","476","25.44","44.00","0.41","4.38","74.88","0.57"
"1691200200000","2023.08.05 10:15","478","25.46","44.02","0.41","4.39","74.90","0.57"
"1.691202e+12","2023.08.05 10:45","480","25.51","44.05","0.41","4.47","74.97","0.57"
"1691203200000","2023.08.05 11:05","480","25.52","44.06","0.41","4.47","74.99","0.57"
"1691204400000","2023.08.05 11:25","480","25.54","44.08","0.41","4.50","74.99","0.57"
"1.691205e+12","2023.08.05 11:35","480","25.55","44.10","0.41","4.50","74.99","0.57"
"1691205600000","2023.08.05 11:45","480","25.56","44.11","0.41","4.50","74.99","0.57"
"1691206800000","2023.08.05 12:05","480","25.59","44.12","0.41","4.56","75.02","0.57"
"1.691208e+12","2023.08.05 12:25","480","25.61","44.14","0.41","4.61","75.02","0.57"
"1691208600000","2023.08.05 12:35","480","25.62","44.15","0.41","4.63","75.04","0.57"
"1691209200000","2023.08.05 12:45","480","25.63","44.15","0.41","4.67","75.05","0.57"
"1691210400000","2023.08.05 13:05","480","25.64","44.17","0.41","4.67","75.05","0.57"
"1691211600000","2023.08.05 13:25","480","25.66","44.18","0.41","4.68","75.09","0.57"
"1691212200000","2023.08.05 13:35","481","25.68","44.18","0.41","4.75","75.10","0.57"
"1691212800000","2023.08.05 13:45","481","25.69","44.19","0.41","4.79","75.10","0.57"
"1.691214e+12","2023.08.05 14:05","481","25.70","44.20","0.41","4.81","75.12","0.57"
"1691215200000","2023.08.05 14:25","481","25.71","44.20","0.41","4.83","75.14","0.57"
"1691215800000","2023.08.05 14:35","481","25.73","44.21","0.41","4.83","75.19","0.57"
"1691216400000","2023.08.05 14:45","481","25.74","44.21","0.41","4.83","75.20","0.57"
"1691217600000","2023.08.05 15:05","482","25.75","44.23","0.41","4.84","75.23","0.57"
"1691218800000","2023.08.05 15:25","482","25.78","44.24","0.41","4.93","75.26","0.57"
"1691218800000","2023.08.05 15:25","482","25.78","44.24","0.41","4.93","75.26","0.57"
"1.69122e+12","2023.08.05 15:45","483","25.80","44.25","0.41","4.93","75.27","0.57"
"1691221200000","2023.08.05 16:05","484","25.80","44.26","0.41","4.94","75.27","0.57"
"1691222400000","2023.08.05 16:25","485","25.82","44.27","0.41","4.94","75.31","0.57"
"1.691223e+12","2023.08.05 16:35","486","25.82","44.28","0.41","4.94","75.31","0.57"
"1691223600000","2023.08.05 16:45","486","25.83","44.29","0.41","4.96","75.31","0.57"
"1691224800000","2023.08.05 17:05","486","25.84","44.30","0.41","4.96","75.32","0.57"
"1.691226e+12","2023.08.05 17:25","486","25.86","44.31","0.41","4.98","75.37","0.57"
"1691226600000","2023.08.05 17:35","486","25.88","44.31","0.41","5.02","75.40","0.57"
"1691227200000","2023.08.05 17:45","486","25.89","44.32","0.41","5.02","75.40","0.57"
"1691228400000","2023.08.05 18:05","486","25.91","44.33","0.41","5.03","75.45","0.57"
"1691229600000","2023.08.05 18:25","486","25.93","44.34","0.41","5.10","75.45","0.57"
"1691230200000","2023.08.05 18:35","487","25.94","44.35","0.41","5.10","75.48","0.57"
"1691230800000","2023.08.05 18:45","487","25.95","44.35","0.41","5.13","75.49","0.57"
"1.691232e+12","2023.08.05 19:05","487","25.97","44.37","0.41","5.17","75.49","0.57"
"1691232600000","2023.08.05 19:15","487","25.98","44.38","0.41","5.18","75.51","0.57"
"1691233800000","2023.08.05 19:35","487","26.00","44.39","0.41","5.20","75.55","0.57"
"1691234400000","2023.08.05 19:45","487","26.01","44.40","0.41","5.20","75.56","0.57"
"1691235600000","2023.08.05 20:05","487","26.02","44.41","0.41","5.20","75.56","0.57"
"1691237400000","2023.08.05 20:35","487","26.05","44.43","0.41","5.23","75.60","0.57"
"1691238600000","2023.08.05 20:55","487","26.06","44.44","0.41","5.24","75.64","0.57"
"1691240400000","2023.08.05 21:25","487","26.09","44.45","0.41","5.25","75.71","0.57"
"1.691241e+12","2023.08.05 21:35","489","26.10","44.45","0.41","5.28","75.74","0.57"
"1691241600000","2023.08.05 21:45","489","26.11","44.46","0.41","5.29","75.74","0.57"
"1691242800000","2023.08.05 22:05","489","26.13","44.46","0.41","5.33","75.78","0.57"
"1691243400000","2023.08.05 22:15","489","26.15","44.48","0.41","5.36","75.81","0.57"
"1691244600000","2023.08.05 22:35","489","26.16","44.48","0.41","5.36","75.83","0.57"
"1691245200000","2023.08.05 22:45","489","26.17","44.48","0.41","5.39","75.87","0.57"
"1691246400000","2023.08.05 23:05","490","26.20","44.50","0.41","5.41","75.92","0.57"
"1691247600000","2023.08.05 23:25","490","26.22","44.51","0.41","5.41","75.97","0.57"
"1691248200000","2023.08.05 23:35","490","26.24","44.52","0.41","5.41","76.04","0.57"
"1691248800000","2023.08.05 23:45","490","26.27","44.52","0.41","5.45","76.10","0.57"
"1.69125e+12","2023.08.06 00:05","490","26.28","44.53","0.41","5.45","76.11","0.57"
"1691251200000","2023.08.06 00:25","490","26.29","44.54","0.41","5.45","76.15","0.57"
"1691252400000","2023.08.06 00:45","490","26.31","44.55","0.41","5.46","76.20","0.57"
"1691253600000","2023.08.06 01:05","490","26.34","44.56","0.41","5.49","76.22","0.59"
"1691254800000","2023.08.06 01:25","490","26.35","44.57","0.41","5.49","76.24","0.59"
"1691255400000","2023.08.06 01:35","491","26.35","44.57","0.41","5.49","76.24","0.59"
"1.691256e+12","2023.08.06 01:45","491","26.35","44.57","0.41","5.50","76.25","0.59"
"1691257200000","2023.08.06 02:05","491","26.37","44.58","0.41","5.54","76.26","0.59"
"1691258400000","2023.08.06 02:25","491","26.38","44.58","0.41","5.54","76.29","0.59"
"1.691259e+12","2023.08.06 02:35","491","26.38","44.59","0.41","5.54","76.29","0.59"
"1691259600000","2023.08.06 02:45","491","26.38","44.59","0.41","5.54","76.29","0.59"
"1691260800000","2023.08.06 03:05","491","26.41","44.60","0.41","5.55","76.35","0.59"
"1691261400000","2023.08.06 03:15","491","26.41","44.60","0.41","5.55","76.35","0.59"
"1691262600000","2023.08.06 03:35","491","26.41","44.60","0.41","5.55","76.36","0.59"
"1691263800000","2023.08.06 03:55","491","26.41","44.61","0.41","5.55","76.37","0.59"
"1691264400000","2023.08.06 04:05","491","26.41","44.61","0.41","5.55","76.37","0.59"
"1691265600000","2023.08.06 04:25","491","26.42","44.61","0.41","5.55","76.38","0.59"
"1691266200000","2023.08.06 04:35","491","26.43","44.61","0.41","5.55","76.41","0.59"
"1691266800000","2023.08.06 04:45","491","26.44","44.61","0.41","5.56","76.42","0.59"
"1.691268e+12","2023.08.06 05:05","491","26.44","44.62","0.41","5.56","76.42","0.59"
"1691268600000","2023.08.06 05:15","491","26.44","44.62","0.41","5.56","76.43","0.59"
"1691269800000","2023.08.06 05:35","491","26.44","44.62","0.41","5.56","76.43","0.59"
"1691270400000","2023.08.06 05:45","491","26.45","44.63","0.41","5.56","76.43","0.59"
"1691271600000","2023.08.06 06:05","491","26.45","44.63","0.41","5.56","76.43","0.59"
"1691272800000","2023.08.06 06:25","491","26.45","44.63","0.41","5.56","76.43","0.59"
"1691273400000","2023.08.06 06:35","491","26.45","44.64","0.41","5.56","76.43","0.59"
"1.691274e+12","2023.08.06 06:45","491","26.45","44.64","0.41","5.56","76.43","0.59"
"1691275200000","2023.08.06 07:05","491","26.45","44.64","0.41","5.56","76.43","0.59"
"1691276400000","2023.08.06 07:25","491","26.46","44.64","0.41","5.56","76.43","0.59"
"1.691277e+12","2023.08.06 07:35","491","26.46","44.64","0.41","5.56","76.44","0.59"
"1691277600000","2023.08.06 07:45","491","26.46","44.65","0.41","5.56","76.44","0.59"
"1691278800000","2023.08.06 08:05","492","26.46","44.65","0.41","5.56","76.44","0.59"
"1.691283e+12","2023.08.06 09:15","492","26.50","44.67","0.41","5.58","76.51","0.59"
"1.691286e+12","2023.08.06 10:05","493","26.54","44.68","0.41","5.61","76.55","0.64"
"1691287800000","2023.08.06 10:35","493","26.56","44.70","0.41","5.62","76.59","0.64"
"1691288400000","2023.08.06 10:45","494","26.57","44.70","0.41","5.62","76.60","0.64"
"1691289600000","2023.08.06 11:05","495","26.58","44.72","0.41","5.62","76.62","0.64"
"1691290800000","2023.08.06 11:25","496","26.59","44.72","0.41","5.62","76.64","0.64"
"1691291400000","2023.08.06 11:35","496","26.61","44.73","0.41","5.66","76.66","0.64"
"1.691292e+12","2023.08.06 11:45","496","26.61","44.74","0.41","5.66","76.66","0.64"
"1691293200000","2023.08.06 12:05","496","26.63","44.74","0.41","5.71","76.69","0.64"
"1691294400000","2023.08.06 12:25","496","26.66","44.76","0.41","5.73","76.72","0.64"
"1.691295e+12","2023.08.06 12:35","496","26.66","44.77","0.41","5.73","76.73","0.64"
"1691295600000","2023.08.06 12:45","496","26.67","44.78","0.41","5.73","76.76","0.64"
"1691296800000","2023.08.06 13:05","496","26.69","44.78","0.41","5.73","76.79","0.64"
"1.691298e+12","2023.08.06 13:25","496","26.70","44.79","0.41","5.73","76.80","0.64"
"1691298600000","2023.08.06 13:35","496","26.71","44.80","0.41","5.75","76.82","0.64"
"1691299200000","2023.08.06 13:45","496","26.72","44.80","0.41","5.75","76.85","0.64"
"1691300400000","2023.08.06 14:05","497","26.74","44.81","0.41","5.76","76.89","0.64"
"1691301600000","2023.08.06 14:25","497","26.75","44.82","0.41","5.77","76.91","0.64"
"1691302200000","2023.08.06 14:35","498","26.76","44.82","0.41","5.77","76.93","0.64"
"1691302800000","2023.08.06 14:45","498","26.76","44.83","0.41","5.77","76.94","0.64"
"1.691304e+12","2023.08.06 15:05","498","26.81","44.85","0.41","5.83","77.02","0.64"
"1691305200000","2023.08.06 15:25","497","26.83","44.86","0.41","5.83","77.04","0.69"
"1691305800000","2023.08.06 15:35","499","26.84","44.86","0.41","5.83","77.04","0.69"
"1691306400000","2023.08.06 15:45","499","26.84","44.87","0.41","5.83","77.05","0.69"
"1691307600000","2023.08.06 16:05","499","26.86","44.88","0.41","5.85","77.06","0.69"
"1691308800000","2023.08.06 16:25","499","26.87","44.88","0.41","5.85","77.11","0.69"
"1691309400000","2023.08.06 16:35","499","26.88","44.88","0.41","5.89","77.11","0.69"
"1.69131e+12","2023.08.06 16:45","499","26.91","44.89","0.41","5.93","77.17","0.69"
"1691311200000","2023.08.06 17:05","499","26.92","44.90","0.41","5.95","77.19","0.69"
"1691312400000","2023.08.06 17:25","499","26.94","44.91","0.41","5.96","77.21","0.69"
"1.691313e+12","2023.08.06 17:35","500","26.94","44.92","0.41","5.96","77.21","0.69"
"1691313600000","2023.08.06 17:45","500","26.95","44.92","0.41","5.99","77.21","0.69"
"1691314800000","2023.08.06 18:05","500","26.97","44.93","0.41","6.06","77.22","0.69"
"1.691316e+12","2023.08.06 18:25","500","26.99","44.95","0.41","6.06","77.24","0.69"
"1691316600000","2023.08.06 18:35","500","27.00","44.95","0.41","6.07","77.25","0.69"
"1691317200000","2023.08.06 18:45","500","27.00","44.96","0.41","6.09","77.26","0.69"
"1691318400000","2023.08.06 19:05","500","27.02","44.97","0.41","6.10","77.30","0.69"
"1691319600000","2023.08.06 19:25","500","27.04","44.98","0.41","6.10","77.34","0.69"
"1691320200000","2023.08.06 19:35","500","27.05","44.98","0.41","6.10","77.36","0.69"
"1691320800000","2023.08.06 19:45","500","27.05","44.99","0.41","6.10","77.36","0.69"
"1.691322e+12","2023.08.06 20:05","501","27.06","45.00","0.41","6.11","77.38","0.69"
"1691323800000","2023.08.06 20:35","502","27.08","45.00","0.41","6.11","77.42","0.69"
"1.691325e+12","2023.08.06 20:55","502","27.09","45.01","0.41","6.13","77.44","0.69"
"1691326800000","2023.08.06 21:25","504","27.11","45.02","0.41","6.17","77.47","0.69"
"1691327400000","2023.08.06 21:35","504","27.12","45.02","0.41","6.17","77.48","0.69"
"1.691328e+12","2023.08.06 21:45","504","27.12","45.03","0.41","6.17","77.49","0.69"
"1691329200000","2023.08.06 22:05","504","27.14","45.03","0.41","6.18","77.51","0.71"
"1691330400000","2023.08.06 22:25","504","27.16","45.05","0.41","6.18","77.54","0.71"
"1.691331e+12","2023.08.06 22:35","505","27.16","45.05","0.41","6.18","77.55","0.71"
"1691331600000","2023.08.06 22:45","505","27.17","45.05","0.41","6.18","77.57","0.71"
"1691332800000","2023.08.06 23:05","505","27.18","45.06","0.41","6.19","77.61","0.71"
"1.691334e+12","2023.08.06 23:25","505","27.20","45.07","0.41","6.23","77.62","0.71"
"1691334600000","2023.08.06 23:35","505","27.20","45.07","0.41","6.23","77.62","0.71"
"1691335200000","2023.08.06 23:45","505","27.20","45.07","0.41","6.23","77.63","0.71"
"1691336400000","2023.08.07 00:05","505","27.21","45.08","0.41","6.23","77.64","0.71"
"1691337600000","2023.08.07 00:25","0","0.00","0.00","0.00","0.00","0.00","0.00"
"1691338800000","2023.08.07 00:45","856","0.21","6.31","0.10","0.02","0.73","0.00"
"1691340600000","2023.08.07 01:15","806","1.17","14.74","0.10","0.05","2.25","0.00"
"1691340600000","2023.08.07 01:15","806","1.17","14.74","0.10","0.05","2.25","0.00"
"1691341800000","2023.08.07 01:35","753","1.81","17.75","0.10","0.08","4.25","0.00"
"1691342400000","2023.08.07 01:45","747","1.97","18.59","0.10","0.08","4.25","0.00"
"1691343600000","2023.08.07 02:05","715","2.48","20.41","0.10","0.11","6.02","0.00"
"1691344800000","2023.08.07 02:25","710","2.78","21.40","0.10","0.15","6.89","0.00"
"1691345400000","2023.08.07 02:35","719","2.84","21.65","0.10","0.15","6.89","0.00"
"1.691346e+12","2023.08.07 02:45","723","2.89","21.87","0.10","0.15","6.89","0.00"
"1691347200000","2023.08.07 03:05","715","3.11","22.48","0.10","0.15","7.78","0.00"
"1691347800000","2023.08.07 03:15","718","3.16","22.65","0.10","0.18","7.78","0.00"
"1.691349e+12","2023.08.07 03:35","717","3.32","23.32","0.10","0.18","7.78","0.00"
"1691349600000","2023.08.07 03:45","708","3.41","23.64","0.10","0.18","7.78","0.00"
"1691350800000","2023.08.07 04:05","706","3.52","23.97","0.10","0.18","8.08","0.00"
"1.691352e+12","2023.08.07 04:25","704","3.61","24.33","0.10","0.18","8.08","0.00"
"1691352600000","2023.08.07 04:35","713","3.63","24.39","0.10","0.20","8.08","0.00"
"1691353200000","2023.08.07 04:45","706","3.70","24.64","0.10","0.20","8.08","0.00"
"1691354400000","2023.08.07 05:05","702","3.79","24.99","0.10","0.20","8.08","0.00"
"1691355600000","2023.08.07 05:25","697","3.91","25.27","0.10","0.20","8.51","0.00"
"1691356200000","2023.08.07 05:35","695","3.98","25.51","0.10","0.20","8.51","0.00"
"1691356800000","2023.08.07 05:45","699","3.99","25.56","0.10","0.20","8.51","0.00"
"1.691358e+12","2023.08.07 06:05","698","4.08","25.88","0.10","0.20","8.51","0.00"
"1691359200000","2023.08.07 06:25","694","4.18","26.23","0.10","0.20","8.51","0.00"
"1691359800000","2023.08.07 06:35","703","4.21","26.35","0.10","0.20","8.51","0.00"
"1691360400000","2023.08.07 06:45","706","4.25","26.50","0.10","0.20","8.51","0.00"
"1691361600000","2023.08.07 07:05","704","4.35","26.67","0.10","0.20","8.91","0.00"
"1691362800000","2023.08.07 07:25","710","4.39","26.82","0.10","0.20","8.91","0.00"
"1691363400000","2023.08.07 07:35","712","4.42","26.94","0.10","0.20","8.91","0.00"
"1.691364e+12","2023.08.07 07:45","713","4.47","27.08","0.10","0.20","8.91","0.00"
"1691365200000","2023.08.07 08:05","730","4.53","27.31","0.10","0.20","8.91","0.00"
"1691369400000","2023.08.07 09:15","734","5.10","28.90","0.10","0.22","9.67","0.00"
"1691373600000","2023.08.07 10:25","714","5.73","29.72","0.10","0.27","12.69","0.00"
"1691374800000","2023.08.07 10:45","679","6.28","29.90","0.10","0.27","16.49","0.00"
"1.691376e+12","2023.08.07 11:05","654","6.67","30.24","0.10","0.27","18.51","0.00"
"1691377200000","2023.08.07 11:25","657","6.73","30.41","0.10","0.27","18.51","0.05"
"1691377800000","2023.08.07 11:35","663","6.78","30.54","0.10","0.27","18.51","0.05"
"1691378400000","2023.08.07 11:45","669","6.79","30.57","0.10","0.27","18.51","0.05"
"1691379600000","2023.08.07 12:05","648","7.06","30.80","0.21","0.28","19.77","0.05"
"1691380800000","2023.08.07 12:25","632","7.29","31.00","0.21","0.28","20.90","0.05"
"1691381400000","2023.08.07 12:35","638","7.32","31.08","0.21","0.28","20.90","0.05"
"1.691382e+12","2023.08.07 12:45","626","7.47","31.20","0.21","0.28","21.64","0.05"
"1691383200000","2023.08.07 13:05","625","7.54","31.36","0.21","0.36","21.64","0.05"
"1691384400000","2023.08.07 13:25","603","7.84","31.54","0.21","0.36","23.29","0.05"
"1.691385e+12","2023.08.07 13:35","568","8.29","31.75","0.21","0.40","25.76","0.05"
"1691385600000","2023.08.07 13:45","522","8.86","31.83","0.21","0.43","29.27","0.05"
"1691386800000","2023.08.07 14:05","514","9.05","32.08","0.21","0.44","29.81","0.05"
"1.691388e+12","2023.08.07 14:25","514","9.13","32.28","0.21","0.44","29.81","0.05"
"1691389200000","2023.08.07 14:45","518","9.28","32.40","0.21","0.44","30.43","0.05"
"1691390400000","2023.08.07 15:05","517","9.37","32.61","0.21","0.47","30.43","0.05"
"1691391600000","2023.08.07 15:25","507","9.57","32.71","0.21","0.50","31.43","0.05"
"1691392200000","2023.08.07 15:35","515","9.59","32.75","0.21","0.50","31.43","0.05"
"1691392800000","2023.08.07 15:45","510","9.67","32.78","0.21","0.50","31.89","0.05"
"1.691394e+12","2023.08.07 16:05","514","9.73","32.90","0.21","0.50","31.89","0.05"
"1691395200000","2023.08.07 16:25","516","9.77","33.00","0.21","0.53","31.89","0.05"
"1691396400000","2023.08.07 16:45","510","10.01","33.08","0.21","0.53","33.14","0.05"
"1691397600000","2023.08.07 17:05","510","10.07","33.21","0.21","0.57","33.14","0.05"
"1691398800000","2023.08.07 17:25","501","10.31","33.32","0.21","0.58","34.29","0.05"
"1.6914e+12","2023.08.07 17:45","504","10.35","33.41","0.21","0.59","34.29","0.05"
"1.6914e+12","2023.08.07 17:45","504","10.35","33.41","0.21","0.59","34.29","0.05"
"1691401200000","2023.08.07 18:05","504","10.41","33.54","0.21","0.59","34.29","0.05"
"1691402400000","2023.08.07 18:25","504","10.48","33.69","0.21","0.59","34.29","0.05"
"1691403600000","2023.08.07 18:45","511","10.55","33.86","0.21","0.60","34.29","0.05"
"1691403600000","2023.08.07 18:45","511","10.55","33.86","0.21","0.60","34.29","0.05"
"1691404800000","2023.08.07 19:05","499","10.78","33.99","0.21","0.60","35.30","0.05"
"1.691406e+12","2023.08.07 19:25","489","10.94","34.09","0.21","0.60","35.99","0.05"
"1691406600000","2023.08.07 19:35","490","11.03","34.13","0.21","0.62","36.39","0.05"
"1691407200000","2023.08.07 19:45","477","11.35","34.18","0.21","0.62","38.10","0.05"
"1691408400000","2023.08.07 20:05","454","11.76","34.30","0.21","0.64","40.16","0.05"
"1691410200000","2023.08.07 20:35","428","12.55","34.49","0.21","0.69","44.02","0.05"
"1.691412e+12","2023.08.07 21:05","388","13.54","34.65","0.21","0.70","48.92","0.05"
"1691413200000","2023.08.07 21:25","390","13.58","34.74","0.21","0.70","48.92","0.05"
"1691414400000","2023.08.07 21:45","383","13.79","34.81","0.21","0.71","49.79","0.05"
"1691415600000","2023.08.07 22:05","362","14.30","34.89","0.21","0.72","52.24","0.05"
"1691416800000","2023.08.07 22:25","350","14.67","34.95","0.21","0.73","54.01","0.05"
"1691417400000","2023.08.07 22:35","355","14.70","35.01","0.21","0.73","54.01","0.05"
"1.691418e+12","2023.08.07 22:45","356","14.73","35.06","0.21","0.73","54.01","0.05"
"1691419200000","2023.08.07 23:05","355","14.83","35.13","0.21","0.76","54.30","0.05"
"1691420400000","2023.08.07 23:25","349","15.05","35.26","0.21","0.82","55.04","0.05"
"1.691421e+12","2023.08.07 23:35","352","15.15","35.29","0.21","0.83","55.44","0.05"
"1691421600000","2023.08.07 23:45","352","15.16","35.32","0.21","0.83","55.44","0.05"
"1691422800000","2023.08.08 00:05","347","15.33","35.37","0.21","0.83","56.08","0.11"
"1.691424e+12","2023.08.08 00:25","344","15.46","35.44","0.21","0.84","56.54","0.11"
"1691425200000","2023.08.08 00:45","346","15.58","35.53","0.21","0.87","56.88","0.11"
"1691426400000","2023.08.08 01:05","348","15.62","35.60","0.21","0.87","56.88","0.11"
"1691427600000","2023.08.08 01:25","348","15.66","35.67","0.21","0.88","56.88","0.11"
"1691428200000","2023.08.08 01:35","351","15.68","35.70","0.21","0.88","56.88","0.11"
"1691428800000","2023.08.08 01:45","350","15.69","35.74","0.21","0.89","56.88","0.11"
"1.69143e+12","2023.08.08 02:05","348","15.75","35.79","0.21","0.89","57.00","0.11"
"1691431200000","2023.08.08 02:25","348","15.80","35.84","0.21","0.89","57.10","0.11"
"1691431800000","2023.08.08 02:35","349","15.82","35.89","0.21","0.89","57.10","0.11"
"1691432400000","2023.08.08 02:45","349","15.82","35.90","0.21","0.89","57.10","0.11"
"1691433600000","2023.08.08 03:05","349","15.84","35.92","0.21","0.89","57.10","0.11"
"1691434800000","2023.08.08 03:25","349","15.86","35.97","0.21","0.89","57.10","0.11"
"1691435400000","2023.08.08 03:35","350","15.87","35.99","0.21","0.89","57.10","0.11"
"1.691436e+12","2023.08.08 03:45","350","15.90","36.00","0.21","0.89","57.10","0.16"
"1691437200000","2023.08.08 04:05","349","15.94","36.04","0.21","0.89","57.22","0.16"
"1691438400000","2023.08.08 04:25","349","15.95","36.06","0.21","0.89","57.22","0.16"
"1.691439e+12","2023.08.08 04:35","352","15.96","36.08","0.21","0.89","57.22","0.16"
"1691439600000","2023.08.08 04:45","350","15.97","36.10","0.21","0.89","57.22","0.16"
"1691440800000","2023.08.08 05:05","350","15.99","36.14","0.21","0.89","57.22","0.16"
"1.691442e+12","2023.08.08 05:25","350","16.04","36.17","0.21","0.89","57.37","0.16"
"1691442600000","2023.08.08 05:35","353","16.05","36.17","0.21","0.89","57.37","0.16"
"1691443200000","2023.08.08 05:45","353","16.05","36.19","0.21","0.89","57.37","0.16"
"1691444400000","2023.08.08 06:05","353","16.08","36.23","0.21","0.89","57.37","0.16"
"1691445600000","2023.08.08 06:25","348","16.15","36.26","0.21","0.89","57.66","0.16"
"1691446200000","2023.08.08 06:35","348","16.17","36.29","0.21","0.89","57.66","0.16"
"1691446800000","2023.08.08 06:45","348","16.17","36.30","0.21","0.89","57.66","0.16"
"1.691448e+12","2023.08.08 07:05","351","16.18","36.31","0.21","0.89","57.66","0.16"
"1691449200000","2023.08.08 07:25","351","16.19","36.33","0.21","0.89","57.66","0.16"
"1691449800000","2023.08.08 07:35","351","16.21","36.35","0.21","0.91","57.66","0.16"
"1691450400000","2023.08.08 07:45","353","16.22","36.37","0.21","0.91","57.66","0.16"
"1691451600000","2023.08.08 08:05","351","16.30","36.42","0.21","0.91","57.95","0.16"
"1691455800000","2023.08.08 09:15","355","16.50","36.75","0.21","0.91","58.06","0.16"
"1691459400000","2023.08.08 10:15","354","16.67","36.86","0.21","0.91","58.56","0.16"
"1691461200000","2023.08.08 10:45","355","16.74","36.93","0.21","0.93","58.70","0.16"
